5576326,flat,Gryon,1882,4,VD,Chemin des Lederreys , 18,5.0,0,120,1920,<NA>,7.0548,46.27585,0.33061213138799594,1680,340,2020;
4699332,flat,Chessel,1846,4,VD,Clos des Granges, 3,4.5,2,114,2014,<NA>,6.89244,46.34929,1.3916372957097278,1890,290,2180;
5714542,flat,Ollon VD,1867,4,VD,Verschiez, 10, 17.07.1997,1.0,<NA>,32,<NA>,<NA>,6.9823,46.30375,0.5031445306205466,<NA>,<NA>,830;
5714492,flat,Ollon VD,1867,4,VD,Verschiez, 10, 17.07.1997,1.0,<NA>,38,<NA>,<NA>,6.9823,46.30375,0.5031445306205466,<NA>,<NA>,890;
5329337,flat,Bex,1880,4,VD,Centrale, 41,2.5,<NA>,<NA>,<NA>,<NA>,7.0156,46.25042,0.10450949745035369,<NA>,<NA>,1050;
5660588,flat,Bex,1880,4,VD,Centrale, 41,3.5,<NA>,<NA>,<NA>,<NA>,7.0156,46.25042,0.10450949745035369,<NA>,<NA>,1250;
5445721,flat,Villars-sur-Ollon,1884,4,VD,RTE DU VILLAGE, 5,2.0,<NA>,55,<NA>,<NA>,7.05356,46.29816,0.2955094396372076,<NA>,<NA>,1400;
5577206,flat,Missy,1565,9,VD,route de st aubin, 25,3.5,<NA>,130,<NA>,<NA>,6.9718,46.8819,3.2281101617441865,<NA>,<NA>,1100;
5699728,flat,Salavaux,1585,9,VD,Chemin Fleuri 4, 4,2.5,<NA>,<NA>,<NA>,<NA>,7.01872,46.91713,4.359193028588807,<NA>,<NA>,1100;
5712441,flat,Henniez,1525,9,VD,impasse du Chanot, 8,3.5,<NA>,85,<NA>,<NA>,6.87946,46.73979,6.547728520647639,<NA>,<NA>,1500;
5677596,flat,Bellikon,5454,10,AG,Mutschellenstrasse, 22,3.5,1,80,<NA>,<NA>,8.34562,47.38689,3.177079306631826,1270,185,1455;
5632457,flat,Döttingen,5312,10,AG,Hauptstrasse, 70,2.5,2,70,<NA>,<NA>,8.25616,47.57062,1.3895766563200653,1290,180,1470;
5661753,flat,Stetten AG,5608,10,AG,Zileggstr.2/4/6, Kiesstr.5/7,4.5,1,95,<NA>,<NA>,8.30766,47.4024,3.7028868116531943,1345,240,1585;
5691053,flat,Birmenstorf AG,5413,10,AG,Pilgerweg, 3b,2.5,1,60,2018,<NA>,8.26185,47.45662,3.3572655842371595,1450,140,1590;
5721317,flat,Turgi,5300,10,AG,Treppenweg, 18,3.5,<NA>,65,<NA>,<NA>,8.25159,47.49715,0.6160543408477345,<NA>,<NA>,1290;
5641866,flat,Brugg AG,5200,10,AG,Buchenweg, 9,3.0,<NA>,62,<NA>,<NA>,8.19755,47.47406,3.3832797854837544,<NA>,<NA>,1350;
5683958,house,Zeiningen,4314,45,AG,Leimgasse, 11,4.5,<NA>,170,<NA>,2013,7.86908,47.53977,3.166055178005344,2600,<NA>,2600;
5605558,flat,Möhlin,4313,45,AG,Soleweg 2, 4,5.5,1,123,1989,<NA>,7.83654,47.56705,5.657317878487493,1700,360,2060;
3939502,flat,Möhlin,4313,45,AG,Soleweg 8, 10,4.5,3,185,1989,<NA>,7.83693,47.56686,5.675226473757808,2050,500,2550;
5418440,flat,Wallbach,4323,45,AG,Villa Waldhof, Finstergässlein 10,3.0,0,80,1975,<NA>,7.89765,47.55678,1.3583715869768582,1550,200,1750;
5543262,flat,Oberwil BL,4104,13,BL,Unterm Stallen 13, Haus B,4.5,4,105,<NA>,<NA>,7.56075,47.51852,4.210591805759722,2220,300,2520;
5714577,flat,Allschwil,4123,13,BL,BASLERSTRASSE, 277,2.0,<NA>,54,<NA>,<NA>,7.55663,47.55609,4.031525971635553,<NA>,<NA>,1900;
5672906,flat,Gerzensee,3115,15,BE,Aarestrasse, 7,2.5,1,<NA>,<NA>,2016,7.56078,46.83401,2.0156128604618875,1200,140,1340;
5715602,flat,Zollikofen,3052,15,BE,Aarmattweg, 71,3.5,<NA>,<NA>,<NA>,<NA>,7.45252,46.99041,0.3745646961524892,1324,200,1524;
5654969,flat,Heldswil,9216,16,TG,Dorfstrasse 3, 3,3.0,<NA>,<NA>,<NA>,<NA>,9.22029,47.52803,6.2054184840126085,<NA>,<NA>,1100;
5550947,flat,Kreuzlingen,8280,17,TG,Reutistrasse 9/9a, 11/11a,4.5,0,114,2020,<NA>,9.19774,47.64034,0.32266795457821845,1960,195,2155;
5550951,flat,Kreuzlingen,8280,17,TG,Reutistrasse 9/9a, 11/11a,3.5,4,92,2020,<NA>,9.19774,47.64034,0.32266795457821845,2085,160,2245;
5692938,flat,Rupperswil,5102,18,AG,In den Matten, 1,3.5,1,<NA>,<NA>,<NA>,8.12925,47.40548,3.812477895060971,850,<NA>,850;
5666184,flat,Boswil,5623,18,AG,Zelglistrasse, 11,2.5,2,71,2009,<NA>,8.3169,47.30377,0.19867998204706278,1220,130,1350;
5678039,flat,Niederlenz,5702,18,AG,Zentrum, Mühlestrasse 6,2.5,1,65,<NA>,<NA>,8.17567,47.40266,2.804607968033864,1260,180,1440;
5461572,flat,Meisterschwanden,5616,18,AG,Lindenmattstrasse 4A,B,C,2.5,2,71,<NA>,<NA>,8.22794,47.29632,2.378144521709071,1350,170,1520;
5628872,flat,Meisterschwanden,5616,18,AG,Lindenmattstrasse 4A,B,C,2.5,1,70,2015,<NA>,8.22794,47.29632,2.378144521709071,1340,190,1530;
5404293,flat,Lenzburg,5600,18,AG,G.Z. Ring 3/9/11, Atelierg. 4/6,3.5,3,74,<NA>,<NA>,8.17386,47.39131,2.5323916790273864,1495,200,1695;
5533429,flat,Hendschiken,5604,18,AG,Am Bach 3, 5604 Hendschiken,3.5,1,85,2018,<NA>,8.21834,47.38412,1.014924583853198,1490,220,1710;
3350450,flat,Dietwil,6042,18,AG,Buholz, 1,3.5,1,80,2014,<NA>,8.37953,47.13967,3.8964507938756343,1650,120,1770;
5671683,flat,Lenzburg,5600,18,AG,G.Z. Ring 3/9/11, Atelierg. 4/6,3.5,5,75,<NA>,<NA>,8.17386,47.39131,2.5323916790273864,1580,200,1780;
4865655,flat,Meisterschwanden,5616,18,AG,Lindenmattstrasse 4A,B,C,2.5,3,81,2014,<NA>,8.22794,47.29632,2.378144521709071,1560,230,1790;
5423131,flat,Meisterschwanden,5616,18,AG,Lindenmattstrasse 4A,B,C,4.5,1,111,<NA>,<NA>,8.22794,47.29632,2.378144521709071,1710,240,1950;
5627277,flat,Lenzburg,5600,18,AG,G.Z. Ring 3/9/11, Atelierg. 4/6,4.5,3,101,<NA>,<NA>,8.17386,47.39131,2.5323916790273864,1710,240,1950;
5463303,flat,Lenzburg,5600,18,AG,G.Z. Ring 3/9/11, Atelierg. 4/6,4.5,0,96,<NA>,<NA>,8.17386,47.39131,2.5323916790273864,1755,240,1995;
5558341,flat,Lenzburg,5600,18,AG,G.Z. Ring 3/9/11, Atelierg. 4/6,4.5,4,101,<NA>,<NA>,8.17386,47.39131,2.5323916790273864,1805,240,2045;
5011665,flat,Lenzburg,5600,18,AG,G.Z. Ring 3/9/11, Atelierg. 4/6,4.5,5,99,2015,<NA>,8.17386,47.39131,2.5323916790273864,1855,240,2095;
5703614,flat,Moudon,1510,19,VD,Avenue de Lucens, 45,4.5,2,115,<NA>,<NA>,6.80746,46.67433,6.720444981556674,<NA>,<NA>,2050;
5491990,flat,Cossonay-Ville,1304,19,VD,Route des Chavannes 7, appartement 7,6.0,1,168,<NA>,2014,6.5051,46.61387,5.08204878313447,2565,270,2835;
5710051,flat,Cugy VD,1053,19,VD,Chemin de l'Aurore, 4,1.0,<NA>,15,<NA>,<NA>,6.63922,46.58711,2.4476920537671307,<NA>,<NA>,550;
5719788,flat,Moudon,1510,19,VD,Clos des terreaux, 2,2.5,<NA>,49,<NA>,<NA>,6.79524,46.66809,6.664825675205421,<NA>,<NA>,1285;
5689870,flat,Orbe,1350,19,VD,Ch. de Chantemerle, 11,3.5,<NA>,68,<NA>,<NA>,6.52859,46.7313,1.2609414424395975,<NA>,<NA>,1300;
5545221,flat,La Sarraz,1315,19,VD,Grand Rue, 21,3.5,<NA>,65,<NA>,<NA>,6.51413,46.65904,0.24871328583328117,<NA>,<NA>,1575;
5694099,flat,Essertines-sur-Yverdon,1417,19,VD,Laiterie, 4,4.5,<NA>,86,<NA>,<NA>,6.63829,46.71607,4.579787036608234,<NA>,<NA>,1700;
5718856,flat,Moudon,1510,19,VD,avenue Eugène Burnand, 10,4.5,<NA>,96,<NA>,<NA>,6.79729,46.66489,6.290390280048703,<NA>,<NA>,1880;
5692482,flat,Chavornay,1373,19,VD,Rue de la Cité, 9A,3.5,<NA>,85,<NA>,<NA>,6.57026,46.71135,1.979812792759476,<NA>,<NA>,1930;
5563378,flat,Sottens,1062,19,VD,Rue du Collège, 1,5.5,<NA>,140,<NA>,<NA>,6.74212,46.65563,4.824493284278498,<NA>,<NA>,2075;
5463719,flat,Villars-le-Terroir,1040,19,VD,Chemin de Vernensy, 8,6.5,<NA>,163,<NA>,<NA>,6.64319,46.65698,1.5385265301777962,<NA>,<NA>,2400;
5688213,flat,Lussery-Villars,1307,19,VD,Rue Villars, 4,5.0,<NA>,140,<NA>,<NA>,6.52999,46.63644,2.664975597979736,<NA>,<NA>,2400;
5671108,flat,Cossonay-Ville,1304,19,VD,Chemin Pres du Dimanche, 16,5.0,<NA>,150,<NA>,<NA>,6.50558,46.61684,4.7506597650216635,<NA>,<NA>,2500;
5615910,flat,Langnau im Emmental,3550,25,BE,Zürchermatte 4, BE 159'238,4.5,2,94,1992,<NA>,7.7735,46.94415,3.0467622680745263,1440,290,1730;
5557964,flat,Münsingen,3110,25,BE,Falkenweg 15,17,3.5,1,101,1973,<NA>,7.57273,46.87173,1.0271662899188039,1650,250,1900;
5534812,flat,Münsingen,3110,25,BE,Falkenweg 7, 9,3.5,2,101,1973,<NA>,7.5722,46.87195,0.9833514689156941,1670,250,1920;
5592271,flat,Langnau im Emmental,3550,25,BE,Zürchermatte 2, BE 159'238,5.5,0,118,1992,<NA>,7.77392,46.944,3.079398626278901,1650,320,1970;
4925716,flat,Münsingen,3110,25,BE,Falkenweg 7, 9,4.5,1,117,1973,<NA>,7.5722,46.87195,0.9833514689156941,1880,270,2150;
5698442,flat,Fribourg,1700,30,FR,Boulevard de Pérolles, 27,4.5,<NA>,12,<NA>,<NA>,7.15276,46.79878,1.782663388709185,<NA>,<NA>,750;
5713735,flat,Romont FR,1680,29,FR,route d'arruffens 54,,2.0,<NA>,<NA>,<NA>,<NA>,6.90877,46.68515,5.584245544867469,<NA>,<NA>,900;
5704332,flat,Neyruz FR,1740,29,FR,Rte de la Colline, 23,2.5,<NA>,<NA>,<NA>,<NA>,7.05737,46.76589,0.5839260104418248,<NA>,<NA>,1200;
5648083,flat,Fribourg,1700,30,FR,Route de la Pisciculture, 4A,2.5,<NA>,<NA>,<NA>,<NA>,7.15865,46.78996,2.762981204729204,<NA>,<NA>,1260;
5719881,flat,Belfaux,1782,29,FR,Rte des Vuarines, 10,3.5,<NA>,98,<NA>,<NA>,7.10722,46.81774,0.11866239339881857,<NA>,<NA>,1333;
5627733,flat,Romont FR,1680,29,FR,Avenue Gérard-Clerc, 5,3.5,<NA>,82,<NA>,<NA>,6.91414,46.69404,4.614380947069149,<NA>,<NA>,1350;
5714430,flat,Villars-sur-Glâne,1752,29,FR,Allée du Château, 7,2.5,<NA>,70,<NA>,<NA>,7.1186,46.79018,0.17298319870623355,<NA>,<NA>,1370;
5593578,flat,Givisiez,1762,29,FR,Rte de la Chassotte, 5,3.5,<NA>,65,<NA>,<NA>,7.13553,46.81186,1.5474942472158695,<NA>,<NA>,1380;
5660612,flat,Fribourg,1700,30,FR,vieille ville, Grandes-Rames 18,3.5,<NA>,60,<NA>,<NA>,7.16147,46.80457,1.2172060347625044,<NA>,<NA>,1400;
5684889,flat,Villarsiviriaux,1694,29,FR,Ch. de la Buchille, 9,3.5,<NA>,76,<NA>,<NA>,7.01065,46.69883,4.516692016488504,<NA>,<NA>,1470;
5692495,flat,Fribourg,1700,30,FR,Rue de Romont, 25,2.5,<NA>,75,<NA>,<NA>,7.15443,46.80467,1.1184859479393088,<NA>,<NA>,1480;
5699892,flat,Fribourg,1700,30,FR,Monséjour, 19,3.5,<NA>,74,<NA>,<NA>,7.14601,46.80146,1.6382491455128096,<NA>,<NA>,1507;
5699979,flat,Marly,1723,29,FR,Rte de Fribourg, 17b,2.5,<NA>,56,<NA>,<NA>,7.14962,46.78052,2.7344513444390137,<NA>,<NA>,1545;
5706482,flat,Villariaz,1685,29,FR,Impasse de Prany,2,3.5,<NA>,120,<NA>,<NA>,6.94202,46.66407,6.189465063198916,<NA>,<NA>,1740;
5460046,flat,Bulle,1630,36,FR,Chemin Abbe Maignon, 3,1.0,<NA>,12,<NA>,<NA>,7.05221,46.62467,2.016907180057963,<NA>,<NA>,700;
5718829,flat,Châtel-St-Denis,1618,36,FR,Ch. de l'Eglise, 9,2.0,<NA>,50,<NA>,<NA>,6.90135,46.52758,0.25588530851108576,<NA>,<NA>,1050;
5716308,flat,Vuadens,1628,36,FR,Rue des Artisants, 43,1.0,<NA>,24,<NA>,<NA>,7.02217,46.61908,0.1974771127521875,<NA>,<NA>,1200;
5623423,flat,Domdidier,1564,36,FR,Rue du Château, 17,2.5,<NA>,68,<NA>,<NA>,7.01348,46.86573,2.482564128915765,<NA>,<NA>,1220;
5708467,flat,Le Pâquier-Montbarry,1661,36,FR,Route de la gare, 2,<NA>,<NA>,80,<NA>,<NA>,7.05654,46.59375,0.2622896088884141,<NA>,<NA>,1230;
5677000,flat,Villeneuve FR,1527,36,FR,rt.de lucens, 115,3.0,<NA>,<NA>,<NA>,<NA>,6.86514,46.74144,7.641695767657638,<NA>,<NA>,1400;
5571152,flat,Vuippens,1633,36,FR,Rue du Four, 12,4.5,<NA>,135,<NA>,<NA>,7.07442,46.65801,5.558222205404056,<NA>,<NA>,1460;
5718756,flat,Châbles FR,1474,36,FR,Rte De La Chapelle 25,,4.5,<NA>,90,<NA>,<NA>,6.80885,46.82636,2.004827253295461,<NA>,<NA>,1480;
5691089,flat,Estavayer-le-Lac,1470,36,FR,Impasse du Temple, 7,2.5,<NA>,56,<NA>,<NA>,6.84532,46.84849,5.694071988290671,<NA>,<NA>,1500;
5677028,flat,La Tour-de-Trême,1635,36,FR,Chemin de la colline, 31,<NA>,<NA>,100,<NA>,<NA>,7.06218,46.60815,0.16321751474400528,<NA>,<NA>,1870;
5682241,flat,Bulle,1630,36,FR,chemin du taillemau,8,4.5,<NA>,120,<NA>,<NA>,7.04767,46.62214,1.9735443086461608,<NA>,<NA>,2220;
5610790,flat,Châtel-St-Denis,1618,36,FR,Rte de la peralla, 78,4.5,<NA>,135,<NA>,<NA>,6.90551,46.52774,0.5475037872124818,<NA>,<NA>,2370;
5672903,flat,Gerzensee,3115,15,BE,Aarestrasse, 7,2.5,2,<NA>,<NA>,2016,7.56078,46.83401,2.0156128604618875,1880,180,2060;
5699785,flat,Romont BE,2538,39,BE,Au Clos Bindos, Quart Derrière 24,2.0,<NA>,<NA>,<NA>,<NA>,7.33687,47.19094,2.583372801678351,<NA>,<NA>,855;
5632119,flat,Tavannes,2710,39,BE,Chemin de l'Orgerie, 1C,<NA>,<NA>,110,<NA>,<NA>,7.20573,47.22758,3.865853446647403,<NA>,<NA>,1320;
5691197,flat,Ste-Croix,1450,102,VD,Rue des rosiers, 30,2.5,<NA>,<NA>,<NA>,<NA>,6.49538,46.82028,3.5658165986533974,<NA>,<NA>,860;
5587152,flat,Ste-Croix,1450,102,VD,4, rue des Anémones,2.0,<NA>,50,<NA>,<NA>,6.50875,46.82242,3.032601749290032,<NA>,<NA>,890;
5676831,flat,L'Auberson,1454,102,VD,Grand-rue, 39,3.5,<NA>,121,<NA>,<NA>,6.46881,46.81905,5.242676666371052,<NA>,<NA>,1190;
5689898,flat,Vallorbe,1337,40,VD,Ancienne-Poste, 29,4.5,<NA>,110,<NA>,<NA>,6.37748,46.71242,1.8379095253860587,<NA>,<NA>,1700;
5705545,flat,Affoltern am Albis,8910,42,ZH,Alte Dorfstrasse 26, 28,3.5,3,82,<NA>,<NA>,8.45376,47.2782,3.8058023209911553,1845,200,2045;
5603893,flat,Affoltern am Albis,8910,42,ZH,Alte Dorfstrasse 26, 28,4.5,2,104,<NA>,<NA>,8.45376,47.2782,3.8058023209911553,2330,260,2590;
5565474,flat,Colombier VD,1114,43,VD,Ruelle de l'Eglise 8,114 Colombier,4.5,2,110,2018,<NA>,6.47506,46.5564,3.293426613121285,<NA>,<NA>,2350;
5703998,flat,Nyon,1260,43,VD,Rue de Ronzier 11, Nyon,2.5,0,83,2013,2013,6.23416,46.38536,0.753758356559028,2220,140,2360;
5698498,flat,Tolochenaz,1131,43,VD,Chemin de la Combe, 1,1.0,<NA>,25,<NA>,<NA>,6.47516,46.49735,1.2461751648335422,<NA>,<NA>,650;
5018960,flat,Chavannes-près-Renens,1022,43,VD,Av de la Concorde, 2,<NA>,<NA>,<NA>,<NA>,<NA>,6.57233,46.53489,2.4915530068554435,<NA>,<NA>,700;
5718716,flat,Bussigny,1030,43,VD,Chemin des Jonchets, 7,1.0,<NA>,26,<NA>,<NA>,6.5513,46.55172,2.6458693293881748,<NA>,<NA>,930;
5719802,flat,Echandens,1026,43,VD,Chemin de la plantaz, 16,1.5,<NA>,28,<NA>,<NA>,6.54434,46.53193,0.42851585248450136,<NA>,<NA>,1000;
5704228,flat,Gland,1196,43,VD,Chemin du Ruttet, 4,3.5,<NA>,72,<NA>,<NA>,6.27449,46.42251,4.840290419224626,<NA>,<NA>,1618;
5681725,flat,Chavannes-près-Renens,1022,43,VD,Av. De la concorde, 10,3.5,<NA>,80,<NA>,<NA>,6.57251,46.53306,2.411311873856928,<NA>,<NA>,1680;
5713296,flat,Etoy,1163,43,VD,Route de Lavigny, 8,2.5,<NA>,70,<NA>,<NA>,6.41929,46.48978,1.7337466291618782,<NA>,<NA>,1685;
5649816,flat,Aubonne,1170,43,VD,Chemin de la Traverse, 9,3.0,<NA>,80,<NA>,<NA>,6.39136,46.4923,3.338224005980817,<NA>,<NA>,1750;
5658443,flat,Lonay,1027,43,VD,Av. de Morges, 45,3.5,<NA>,75,<NA>,<NA>,6.51072,46.52046,0.3251270918153273,<NA>,<NA>,1850;
5692338,flat,Gland,1196,43,VD,Allée Waldo, 3,2.5,<NA>,65,<NA>,<NA>,6.26306,46.42647,3.872286468895978,<NA>,<NA>,1850;
5708550,flat,Ecublens VD,1024,43,VD,Route du Bois 61, en face de l'hôtel des inventons.,3.5,<NA>,<NA>,<NA>,<NA>,6.56143,46.52672,1.6231492453374445,<NA>,<NA>,2075;
5704329,flat,Nyon,1260,43,VD,Rue de Ronzier, 11,2.5,<NA>,83,<NA>,<NA>,6.23416,46.38536,0.753758356559028,<NA>,<NA>,2360;
5706428,flat,Gland,1196,43,VD,Allée Leotherius, 3,4.5,<NA>,92,<NA>,<NA>,6.26351,46.42715,3.8850406179096377,<NA>,<NA>,2443;
5681733,flat,Morges,1110,43,VD,Rue des Charpentiers, 6,3.5,<NA>,72,<NA>,<NA>,6.49732,46.51082,1.0929802561677358,<NA>,<NA>,2500;
5570780,flat,Dully,1195,43,VD,Ch de la Rillette 3, Manège de Dully,3.5,<NA>,<NA>,<NA>,<NA>,6.29468,46.43057,6.172974899026973,<NA>,<NA>,2600;
5716189,flat,Bursins,1183,43,VD,Chemin de Vinzel, 3,3.0,<NA>,104,<NA>,<NA>,6.28922,46.45322,5.190890596348853,<NA>,<NA>,2700;
5663381,flat,Aubonne,1170,43,VD,Chemin des Clos, 10,4.5,<NA>,130,<NA>,<NA>,6.39313,46.49273,3.2563431629209125,<NA>,<NA>,2730;
5662085,flat,Begnins,1268,43,VD,chemin du Sidan 8,,<NA>,<NA>,102,<NA>,<NA>,6.24667,46.44184,2.345652341123368,<NA>,<NA>,2880;
5721165,flat,Genolier,1272,43,VD,Route de Trelex, 23,5.5,<NA>,168,<NA>,<NA>,6.21607,46.43399,0.27441258467625723,<NA>,<NA>,3450;
5545495,flat,Founex,1297,43,VD,18, Grand-Rue,4.5,<NA>,156,<NA>,<NA>,6.19403,46.33423,6.877099796620007,<NA>,<NA>,3650;
5709923,flat,Ascona,6612,44,TI,Via Baraggie, 11,2.0,<NA>,55,<NA>,<NA>,8.77162,46.15715,1.453897230662338,<NA>,<NA>,1360;
5710107,flat,Ascona,6612,44,TI,Via Baraggie, 11,2.0,<NA>,52,<NA>,<NA>,8.77162,46.15715,1.453897230662338,<NA>,<NA>,1360;
5676373,flat,Laufenburg,5080,45,AG,Rhypark 3a, (Baslerstrasse),4.5,3,125,2016,<NA>,8.05434,47.55746,5.556813340068963,2200,270,2470;
5694212,flat,Laupen BE,3177,46,BE,Bahnweg 2c, Eingang J,3.5,1,116,<NA>,<NA>,7.23636,46.90599,4.027391260898907,1675,280,1955;
5694216,flat,Laupen BE,3177,46,BE,Bahnweg 2d, Eingang H,3.5,2,131,<NA>,<NA>,7.23649,46.90562,4.068891837309537,1850,340,2190;
5694214,flat,Laupen BE,3177,46,BE,Bahnweg 2c, Eingang J,4.5,2,137,<NA>,<NA>,7.23636,46.90599,4.027391260898907,1890,340,2230;
5694215,flat,Laupen BE,3177,46,BE,Bahnweg 2c, Eingang J,3.5,2,128,<NA>,<NA>,7.23636,46.90599,4.027391260898907,1950,300,2250;
5705144,flat,Laupen BE,3177,46,BE,Murtenstrasse 16e, Eingang E,4.5,3,127,<NA>,<NA>,7.23767,46.90518,4.1222256242605715,2400,410,2810;
5694211,flat,Laupen BE,3177,46,BE,Bahnweg 2c, Eingang J,3.5,3,184,<NA>,<NA>,7.23636,46.90599,4.027391260898907,2560,400,2960;
5703129,flat,Le Mont-sur-Lausanne,1052,47,VD,82, Route Des Martines,4.5,4,112,2016,<NA>,6.6335,46.54315,2.031939463395682,2545,200,2745;
5683656,flat,Lausanne,1003,47,VD,Rue Haldiman,15,5.0,4,110,<NA>,<NA>,6.63003,46.52217,0.3254208579556494,2800,200,3000;
5600838,flat,Crissier,1023,47,VD,14, chemin du Levant,1.5,<NA>,23,<NA>,<NA>,6.5808,46.54563,1.6263484041437284,<NA>,<NA>,880;
5706614,flat,Lausanne,1004,47,VD,Chemin du cerisier 9,,3.0,<NA>,<NA>,<NA>,<NA>,6.62105,46.52894,0.6214959615213594,<NA>,<NA>,900;
5719729,flat,Le Mont-sur-Lausanne,1052,47,VD,Place de Coppoz,4,1.0,<NA>,<NA>,<NA>,<NA>,6.63606,46.55898,2.544966462124445,<NA>,<NA>,900;
5503228,flat,Lausanne,1012,47,VD,Chemin du Devin, 31b,2.0,<NA>,<NA>,<NA>,<NA>,6.65019,46.5293,1.73336993369568,<NA>,<NA>,1250;
5691169,flat,Lausanne,1004,47,VD,Jomini, 10,2.0,<NA>,70,<NA>,<NA>,6.62741,46.52854,0.6000719725371567,<NA>,<NA>,1274;
5694173,flat,Lausanne,1004,47,VD,Avenue de Severy, 7,2.5,<NA>,65,<NA>,<NA>,6.61108,46.528,0.30499301422950914,<NA>,<NA>,1450;
5704477,flat,Lausanne,1004,47,VD,Chemin des retraites,1,3.5,<NA>,60,<NA>,<NA>,6.61413,46.52535,0.5585382135594166,<NA>,<NA>,1450;
5682186,flat,Lausanne,1004,47,VD,Chemin Aimé Steinlen, 7,2.5,<NA>,60,<NA>,<NA>,6.61179,46.53349,0.20091961573293865,<NA>,<NA>,1500;
5693996,flat,Lausanne,1012,47,VD,chemin de la rosiere, 17,1.0,<NA>,30,<NA>,<NA>,6.65645,46.52101,0.7150442403776839,<NA>,<NA>,1500;
5714479,flat,Lausanne,1007,47,VD,Chemin des Croix-Rouges, 4,2.0,<NA>,55,<NA>,<NA>,6.62168,46.52099,0.41761022979889645,<NA>,<NA>,1610;
5691284,flat,Lausanne,1006,47,VD,Avenue de I'Eglise-Anglaise 14, apt no 201,,2.5,<NA>,45,<NA>,<NA>,6.63204,46.5135,1.1744542542588834,<NA>,<NA>,1780;
5684919,flat,Epalinges,1066,47,VD,le grand chemin, 89,2.0,<NA>,55,<NA>,<NA>,6.68422,46.5554,4.728792063616995,<NA>,<NA>,1920;
5698293,flat,Epalinges,1066,47,VD,Chemin des Roches, 34,3.0,<NA>,77,<NA>,<NA>,6.65847,46.54317,3.1703534767585966,<NA>,<NA>,1990;
5718847,flat,Lausanne,1007,47,VD,Avenue de Sevelin, 2B,3.5,<NA>,77,<NA>,<NA>,6.61641,46.52167,0.7588509185870048,<NA>,<NA>,1990;
5699764,flat,Pully,1009,47,VD,Avenue Etienne-Guillemin,,<NA>,<NA>,<NA>,<NA>,<NA>,6.65554,46.51391,0.20554113366634394,<NA>,<NA>,2180;
5716163,flat,Lausanne,1010,47,VD,Chemin de Champ Rond, 42,3.5,<NA>,85,<NA>,<NA>,6.65374,46.53351,2.120727766826958,<NA>,<NA>,2480;
5716437,flat,Lausanne,1018,47,VD,Ch. de la Motte, 5,4.5,<NA>,117,<NA>,<NA>,6.63455,46.53319,1.2846087548513094,<NA>,<NA>,2650;
5702980,flat,Lausanne,1004,47,VD,Av. de Sévelin 13F, Ascenseur No. 8, 4éme,5.0,<NA>,111,<NA>,<NA>,6.6134,46.52448,0.650801582594963,<NA>,<NA>,2981;
5605731,flat,Corseaux,1802,48,VD,chemin du grand Pin,11,4.5,1,114,1971,2017,6.82725,46.47278,0.32150944109688245,2700,295,2995;
5120497,flat,Montreux,1820,48,VD,Route de la Saussaz, 8,1.0,<NA>,18,<NA>,<NA>,6.89047,46.45104,0.8073685911906026,<NA>,<NA>,600;
5630890,flat,La Tour-de-Peilz,1814,48,VD,avenue de sully 25,,3.0,<NA>,107,<NA>,<NA>,6.86103,46.45087,1.711224183085323,<NA>,<NA>,900;
5718947,flat,Clarens,1815,48,VD,Chemin de Baugy, 7,1.0,<NA>,27,<NA>,<NA>,6.89225,46.44918,0.7066412912887168,<NA>,<NA>,950;
5708628,flat,Vevey,1800,48,VD,Chaussée de la Guinguette, 3 - B18,2.0,<NA>,34,<NA>,<NA>,6.84408,46.46413,0.8066430932780027,<NA>,<NA>,1300;
5721356,flat,La Tour-de-Peilz,1814,48,VD,Bourg-Dessous, 19,1.0,<NA>,30,<NA>,<NA>,6.8563,46.45236,1.5851209593498496,<NA>,<NA>,1300;
5666750,flat,Blonay,1807,48,VD,chemin de Baye, 2,3.5,<NA>,71,<NA>,<NA>,6.89738,46.46215,0.4086911503432691,<NA>,<NA>,1590;
5646994,flat,Caux,1824,48,VD,chemin tremblex, 2,2.5,<NA>,55,<NA>,<NA>,6.93501,46.43315,1.244294218074829,<NA>,<NA>,1600;
5477530,flat,Montreux,1820,48,VD,Avenue de Belmont, 10,<NA>,<NA>,140,<NA>,<NA>,6.91177,46.43688,0.11322240747067765,<NA>,<NA>,1700;
5708595,flat,Grandvaux,1091,48,VD,Place du village, 3,3.0,<NA>,65,<NA>,<NA>,6.71642,46.49357,0.6066611996075911,<NA>,<NA>,1950;
5710105,flat,Clarens,1815,48,VD,Chemin des Riettes, 8,3.5,<NA>,90,<NA>,<NA>,6.89578,46.44836,0.4476581752913113,<NA>,<NA>,1950;
5674948,flat,Forel (Lavaux),1072,48,VD,Route de Vevey, 5,<NA>,<NA>,99,<NA>,<NA>,6.77034,46.53992,3.6978710152201755,<NA>,<NA>,2175;
5703094,flat,Vevey,1800,48,VD,Route de saint legier, 6,3.5,<NA>,90,<NA>,<NA>,6.85618,46.46233,0.566770182382968,<NA>,<NA>,2200;
5699697,flat,Chernex,1822,48,VD,19, rue des 2 Fontaines,5.0,<NA>,130,<NA>,<NA>,6.91178,46.4435,0.298914042740474,<NA>,<NA>,2400;
